majlis_id,term,name,name_dv,constituency,constituency_dv,party,seat_no,photo_url,source_id
186,20,Musthafa Hussain,މުޞްޠަފާ ޙުސައިން,South Mahchangolhi,މައްޗަންގޮޅި ދެކުނު ދާއިރާ,PNC,12,https://majlis.gov.mv/storage/members/nQxPm22NZYyEcMdvNHkyts2wxuFyvVFYi8w669Kl.jpg,majlis-member-roster
187,20,Mohamed Nazim,މުޙައްމަދު ނާޡިމް,North Maafannu,މާފަންނު އުތުރު ދާއިރާ,MNP,13,https://majlis.gov.mv/storage/members/6NViLIlFHLicjL3ZoL5kB3i2rKeZQcW6S8YQIoco.jpg,majlis-member-roster
188,20,Asma Rasheed,އަސްމާ ރަޝީދު,Central Maafannu,މާފަންނު މެދު ދާއިރާ,PNC,14,https://majlis.gov.mv/storage/members/FSvWvPBzHTclBlcsrpnLsC4inM2FKmaYM09R9E9B.jpg,majlis-member-roster
189,20,Abdulla Rifau,ޢަބްދުﷲ ރިފާޢު,South Maafannu,މާފަންނު ދެކުނު ދާއިރާ,PNC,15,https://majlis.gov.mv/storage/members/u2jUtXU0TTJbqIp4mgIy4dzR5FqW3mVQTGZeFqIq.jpg,majlis-member-roster
190,20,Mohamed Musthafa Ibrahim,މުޙައްމަދު މުޞްޠަފާ އިބްރާހީމް,West Maafannu,މާފަންނު ހުޅަނގު ދާއިރާ,PNC,16,https://majlis.gov.mv/storage/members/oQCV1xDKRQNKGaAuXLDWnQBuym7qGCRatv5qxA9D.jpg,majlis-member-roster
191,20,Mohamed Ismail,މުޙައްމަދު އިސްމާޢީލް,Vilimale',ވިލިމާލެ ދާއިރާ,PNC,17,https://majlis.gov.mv/storage/members/kICOYvCwhnBt9au53a51uH9h5sdbjpXK6RWSLdR4.jpg,majlis-member-roster
192,20,Ali Moosa,ޢަލީ މޫސާ,Hoarafushi,ހޯރަފުށި ދާއިރާ,PNC,18,https://majlis.gov.mv/storage/members/p8NEPO4GT9YEqIEQhPN7gUo4Eb5WS4nsSEq8jDAj.jpg,majlis-member-roster
193,20,Ahmed Naseer,އަޙްމަދު ނަޞީރު,Ihavandhoo,އިހަވަންދޫ ދާއިރާ,PNC,19,https://majlis.gov.mv/storage/members/9sEwYdiYSeDlANI6ScvKpStDxH97a8nPj17RlBQI.jpg,majlis-member-roster
194,20,Ibrahim Shujau,އިބްރާހީމް ޝުޖާޢު,Baarashu,ބާރަށު ދާއިރާ,PNC,20,https://majlis.gov.mv/storage/members/hEPDYLQL8LRHN39fsNBlqxVyR2T9r9EQ6QCHthXe.jpg,majlis-member-roster
195,20,Abdul Latheef Mohamed,ޢަބްދުއްލަޠީފް މުޙައްމަދު,Dhidhdhoo,ދިއްދޫ ދާއިރާ,PNC,21,https://majlis.gov.mv/storage/members/HvSp3kNdy7N5I4DZjFerXrWKFUKOIozCznMhFPmT.jpg,majlis-member-roster
196,20,Abdulla Shareef,ޢަބްދުﷲ ޝަރީފް,Kelaa,ކެލާ ދާއިރާ,PNC,22,https://majlis.gov.mv/storage/members/aZmXG4ApR0gbyFuOEmv8YmdlsREFR9kLGpSDjkL2.jpg,majlis-member-roster
197,20,Abdul Gafoor Moosa,ޢަބްދުލްޣަފޫރު މޫސާ,Hanimaadhoo,ހަނިމާދޫ ދާއިރާ,MDP,23,https://majlis.gov.mv/storage/members/MiMShY0xEHgu927hBpYfrQTTBFUk3OWCblyWFqf8.jpg,majlis-member-roster
198,20,Mohamed Rasheed,މުޙައްމަދު ރަޝީދު,Nolhivaram,ނޮޅިވަރަމް ދާއިރާ,PNC,24,https://majlis.gov.mv/storage/members/4SdwAo19lylHhLjlaq8LtrRNYj6jeSU8y0X5EuzG.jpg,majlis-member-roster
199,20,Hussain Ziyad,ޙުސައިން ޒިޔާދު,Vaikaradhoo,ވައިކަރަދޫ ދާއިރާ,MDP,25,https://majlis.gov.mv/storage/members/fzAL0aybIsl3dAGcV1Vi1hQBFJc21DNWJmKGFkmC.jpg,majlis-member-roster
200,20,Mohamed Dawoodh,މުޙައްމަދު ދާއޫދު,North Kulhudhuffushi,ކުޅުދުއްފުށި އުތުރު ދާއިރާ,PNC,26,https://majlis.gov.mv/storage/members/8wtZaGSnBidKiNMxCnc4Aqmx8PPmscZdUx0cNgKH.jpg,majlis-member-roster
201,20,Faruhath Mohamed,ފަރުޙަތު މުޙައްމަދު,South Kulhudhuffushi,ކުޅުދުއްފުށި ދެކުނު ދާއިރާ,PNC,27,https://majlis.gov.mv/storage/members/bNWnutjSA2r5lvyG06YFsWJbGNuFAdyrUaOD0Tnz.jpg,majlis-member-roster
202,20,Adam Shafeeq,އާދަމް ޝަފީޤު,Makunudhoo,މަކުނުދޫ ދާއިރާ,PNC,28,https://majlis.gov.mv/storage/members/TCpuAgr41l8WNkF74FczEWISbyEbsnWzHqSHBNAd.jpg,majlis-member-roster
203,20,Ameen Faisal,އަމީން ފައިޞަލް,Kanditheemu,ކަނޑިތީމު ދާއިރާ,MDP,29,https://majlis.gov.mv/storage/members/6FVGr3RVdxWoehxbmeTbaEmdnDoatbVUKdX8VqHS.jpg,majlis-member-roster
204,20,Hassan Mufeed Abdul Gadir,ޙަސަން މުފީދު ޢަބްދުލްޤާދިރު,Milandhoo,މިލަންދޫ ދާއިރާ,PNC,30,https://majlis.gov.mv/storage/members/4X8L2AAM6U788BUX1t9qC6m54RxLBM4AXtfphGro.jpg,majlis-member-roster
205,20,Mohamed Ibrahim,މުޙައްމަދު އިބްރާހީމް,Komandoo,ކޮމަންޑޫ ދާއިރާ,PNC,31,https://majlis.gov.mv/storage/members/ydhLrsAm4qWhpAxJrk47sVGoNWx2LIs60odkJ2Uv.jpg,majlis-member-roster
206,20,Mohamed Mamdooh,މުޙައްމަދު މަމްދޫޙް,Funadhoo,ފުނަދޫ ދާއިރާ,PNC,32,https://majlis.gov.mv/storage/members/TIYgZDfuQua1HGFU9hNXPau6MsV2wFgqnSk2eDvn.jpg,majlis-member-roster
207,20,Mohamed Afoo Hamid,މުޙައްމަދު ޢަފޫ ޙާމިދު,Kendhikulhudhoo,ކެނދިކުޅުދޫ ދާއިރާ,PNC,33,https://majlis.gov.mv/storage/members/NPgnbGzGKnC6uYYDWUzHOch2uwFIAdHhtzadzlZS.jpg,majlis-member-roster
208,20,Husnee Mubarik,ޙުސްނީ މުބާރިކް,Manadhoo,މަނަދޫ ދާއިރާ,PNC,34,https://majlis.gov.mv/storage/members/uxvMmu6VnERuNKpfTPPDoSRrYMM4HbzSZqc2x8wc.jpg,majlis-member-roster
209,20,Mohamed Abbas,މުޙައްމަދު ޢައްބާސް,Velidhoo,ވެލިދޫ ދާއިރާ,MDA,35,https://majlis.gov.mv/storage/members/8lSGiioAapj0pnZTt7K5FX0R1tfuv7A5L0vyBjhR.jpg,majlis-member-roster
210,20,Abdul Sattar Mohamed,ޢަބްދުއްސައްތާރު މުޙައްމަދު,Holhudhoo,ހޮޅުދޫ ދާއިރާ,PNC,36,https://majlis.gov.mv/storage/members/RVpxQzQHstVDYbla6JRnTRDDWTgvDY0pAMy0uCqh.jpg,majlis-member-roster
211,20,Abdul Latheef Abdul Rahman,ޢަބްދުއްލަޠީފް ޢަބްދުއްރަޙްމާނު,Alifushi,އަލިފުށި ދާއިރާ,PNC,37,https://majlis.gov.mv/storage/members/rZKZjE7noFLHQkeg0r6v2tvrIh1hJOkroUvLmsVa.jpg,majlis-member-roster
212,20,Ibrahim Shifaz,އިބްރާހީމް ޝިފާޒް,Ungoofaaru,އުނގޫފާރު ދާއިރާ,PNC,38,https://majlis.gov.mv/storage/members/2O2Is2oGsbgjsdkPUtts0joYKNyDYrlYGGSiGljA.jpg,majlis-member-roster
213,20,Mohamed Ali,މުޙައްމަދު ޢަލީ,Dhuvaafaru,ދުވާފަރު ދާއިރާ,PNC,39,https://majlis.gov.mv/storage/members/hFUZ26e8lA3SliiWciKpw7uPPEhvoFRJ8W3Gr37H.jpg,majlis-member-roster
214,20,Ibrahim Falah,އިބްރާހީމް ފަލާޙް,Inguraidhoo,އިނގުރައިދޫ ދާއިރާ,PNC,40,https://majlis.gov.mv/storage/members/7i0PWYMdSeB9ea2Sh8dQxoGa1DgK6qKAzdz4amOF.jpg,majlis-member-roster
215,20,Ahmed Zahir,އަޙްމަދު ޒާހިރު,Maduvvari,މަޑުއްވަރި ދާއިރާ,PNC,41,https://majlis.gov.mv/storage/members/UYX4KewOxTzFAPuTnllyOLxsYdFfbY404ed3RBjE.jpg,majlis-member-roster
216,20,Abdul Hannan Aboobakuru,ޢަބްދުލްޙަންނާން އަބޫބަކުރު,Thulhaadhoo,ތުޅާދޫ ދާއިރާ,IND,42,https://majlis.gov.mv/storage/members/MXPU22Avy7BsCyv4bWRAWZBKBIgnaVwru7YBBW56.jpg,majlis-member-roster
217,20,Ahmed Saleem,އަޙްމަދު ސަލީމް,Eydhafushi,އޭދަފުށި ދާއިރާ,PNC,43,https://majlis.gov.mv/storage/members/h2oyJNIDii9wNWFlY7F5Jj69tqjthXZjvtvMNGBy.jpg,majlis-member-roster
218,20,Mauroof Zakir,މަޢުރޫފް ޛާކިރު,Kendhoo,ކެންދޫ ދާއިރާ,MDP,44,https://majlis.gov.mv/storage/members/D1LLpfMQjVuPbEi2TR4SHybXSjuiYMAMxFVcaY4n.jpg,majlis-member-roster
219,20,Mohamed Siruhaan,މުޙައްމަދު ސިރުހާން,Hithaadhoo,ހިތާދޫ ދާއިރާ,PNC,45,https://majlis.gov.mv/storage/members/GX5xcHKsSun1Fx5G2H5WC95khaG7G1J3OL0AJOsm.jpg,majlis-member-roster
220,20,Mohamed Abdul Rahman,މުޙައްމަދު ޢަބްދުއްރަޙްމާން,Hinnavaru,ހިންނަވަރު ދާއިރާ,PNC,46,https://majlis.gov.mv/storage/members/iPR3r5JGKdlZNzHm96BG253zsWHbaqCViRqsy5jV.jpg,majlis-member-roster
221,20,Yaaseen Abdulla,ޔާސީން ޢަބްދުﷲ,Naifaru,ނައިފަރު ދާއިރާ,PNC,47,https://majlis.gov.mv/storage/members/1nwSILWH6q4BL8wA1XRyz3kRNVja4Y8aAc96sOQO.jpg,majlis-member-roster
222,20,Mohamed Shamin Habeeb,މުޙައްމަދު ޝާމިން ޙަބީބު,Kurendhoo,ކުރެންދޫ ދާއިރާ,PNC,48,https://majlis.gov.mv/storage/members/P60rng93jJYLzjGqobnkMQUQpi2ULmOSpgqCXT7p.jpg,majlis-member-roster
223,20,Munthazim Ibrahim,މުންތަޡިމް އިބްރާހީމް,Kaashidhoo,ކާށިދޫ ދާއިރާ,PNC,49,https://majlis.gov.mv/storage/members/ceRdzQhnkLnH4rkH93UYpZaTjz6Zm5gie65gTrhz.jpg,majlis-member-roster
224,20,Ibrahim Naseem,އިބްރާހީމް ނަސީމް,Thulusdhoo,ތުލުސްދޫ ދާއިރާ,PNC,50,https://majlis.gov.mv/storage/members/NZcPy8abGWSxb0RDuHbZmfDpZ2MIyf2lM4vNC2wJ.jpg,majlis-member-roster
225,20,Hussain Riza Adam,ޙުސައިން ރިޟާ އާދަމް,Maafushi,މާފުށި ދާއިރާ,PNC,51,https://majlis.gov.mv/storage/members/CaSKl6EZ4TPfkYDrg0e7Rnkga3S7JsrokzCm52Wq.jpg,majlis-member-roster
227,20,Dr. Anara Naeem,ޑޮކްޓަރ އަނާރާ ނަޢީމް,Huraa,ހުރާ ދާއިރާ,PNC,52,https://majlis.gov.mv/storage/members/cCXEL8boLaQ1ofqPWPin4Kbv46EtFIt2vFodcswq.jpg,majlis-member-roster
228,20,Hassan Zareer,ޙަސަން ޒަރީރު,Mathiveri,މަތިވެރި ދާއިރާ,PNC,53,https://majlis.gov.mv/storage/members/wR9Ay8EMG0ZizNT72UNbLPrHSk6PaIx2h5poahzY.jpg,majlis-member-roster
230,20,Hussain Sameer,ޙުސައިން ސަމީރު,Thoddoo,ތޮއްޑޫ ދާއިރާ,MDP,54,https://majlis.gov.mv/storage/members/dhrzS1agARC771v5H6mQWD8nR37GjfMsMB0MuJS1.jpg,majlis-member-roster
232,20,Qasim Ibrahim,ޤާސިމް އިބްރާހީމް,Maamigili,މާމިގިލި ދާއިރާ,JP,55,https://majlis.gov.mv/storage/members/77xqDeGK38rN0b9PSwNpsA1sFWDe6cavAS5rDtGk.jpg,majlis-member-roster
234,20,Ahmed Thariq,އަޙްމަދު ޠާރިޤް,Mahibadhoo,މަހިބަދޫ ދާއިރާ,PNC,56,https://majlis.gov.mv/storage/members/ZSD2zRjdnIRtDiINjaylKto16u5GSiDvgHsMRZv8.jpg,majlis-member-roster
235,20,Abdulla Rasheed,ޢަބްދުﷲ ރަޝީދު,Dhangethi,ދަނގެތި ދާއިރާ,PNC,57,https://majlis.gov.mv/storage/members/83vZ3rQIdPcUxWKooG50iqsSO4vINpQELAKjJ0cW.jpg,majlis-member-roster
236,20,Adam Zahir,އާދަމް ޒާހިރު,Felidhoo,ފެލިދޫ ދާއިރާ,PNC,58,https://majlis.gov.mv/storage/members/fD2La3eJ41ejtkn6IRQLcm7K8ovsXfs46voYB9f5.jpg,majlis-member-roster
238,20,Mohamed Niushad,މުޙައްމަދު ނިއުޝާދު,Keyodhoo,ކެޔޮދޫ ދާއިރާ,MDP,59,https://majlis.gov.mv/storage/members/lX32P2XkNGWaBBbYzL0Wq75gvdEy6yZCCsMXYAc6.jpg,majlis-member-roster
240,20,Ahmed Nazim,އަޙްމަދު ނާޡިމް,Dhiggaru,ދިއްގަރު ދާއިރާ,PNC,60,https://majlis.gov.mv/storage/members/XD942ig5TFVuA0ZOBkGSFNiwxCZxp434iRuOoBe5.jpg,majlis-member-roster
241,20,Ibrahim Naufal,އިބްރާހީމް ނައުފަލް,Mulaku,މުލަކު ދާއިރާ,PNC,61,https://majlis.gov.mv/storage/members/aavW0VowpC0D1w9eiyB8exogM1l1uWh9qmr7VXkO.jpg,majlis-member-roster
243,20,Ahmed Aslam,އަޙްމަދު އަސްލަމް,Bilehdhoo,ބިލެތްދޫ ދާއިރާ,PNC,62,https://majlis.gov.mv/storage/members/JxOutDP8QTA0UOIyOolrdi6TZAhGDRs2GMlyKC81.jpg,majlis-member-roster
245,20,Fathimath Sauda,ފާޠިމަތު ސަޢުދާ,Nilandhoo,ނިލަންދޫ ދާއިރާ,PNC,63,https://majlis.gov.mv/storage/members/HQCxGldPqjJLzIYbjgPNppcoYiw6WTyZvJiJdIWf.jpg,majlis-member-roster
246,20,Ahmed Siyam Mohamed,އަޙްމަދު ސިޔާމް މުޙައްމަދު,Meedhoo,މީދޫ ދާއިރާ,MDA,64,https://majlis.gov.mv/storage/members/13LOiT1R8eKQUnFAi3vfensXVzZrhbhaXRnWCDs8.jpg,majlis-member-roster
248,20,Hussain Hameed,ޙުސައިން ޙަމީދު,Kudahuvadhoo,ކުޑަހުވަދޫ ދާއިރާ,PNC,65,https://majlis.gov.mv/storage/members/ZDygyhqSl5d7EcaOZdSnR506SzDUJJc6IuKZrvUF.jpg,majlis-member-roster
250,20,Hassan Waheed,ޙަސަން ވަޙީދު,Vilifushi,ވިލުފުށި ދާއިރާ,PNC,66,https://majlis.gov.mv/storage/members/jtn9117FnOY9hvUoMzSzBBFPNGaE0LIbYt2lZMLT.jpg,majlis-member-roster
251,20,Ahmed Riyaz,އަޙްމަދު ރިޔާޟް,Thimarafushi,ތިމަރަފުށި ދާއިރާ,PNC,67,https://majlis.gov.mv/storage/members/IojiW3p88cgn6Dr3VazKVyjir8DNzXfLtH1pFomg.jpg,majlis-member-roster
253,20,Ali Ashrag,ޢަލީ އަޝްރަޤް,Kinbidhoo,ކިނބިދޫ ދާއިރާ,PNC,68,https://majlis.gov.mv/storage/members/5XWVieEmIrRa5ToJrYRAiHx2mnOYXA30fMLiSwnR.jpg,majlis-member-roster
254,20,Hanan Mohamed Rasheed,ހަނާން މުޙައްމަދު ރަޝީދު,Guraidhoo,ގުރައިދޫ ދާއިރާ,PNC,69,https://majlis.gov.mv/storage/members/srr8M3ni2zd4iYQG438apESAQpzTOO5TE8aL0iIS.jpg,majlis-member-roster
255,20,Ismail Shafeeu,އިސްމާޢީލް ޝަފީޢު,Isdhoo,އިސްދޫ ދާއިރާ,PNC,70,https://majlis.gov.mv/storage/members/882LymjXhbYopJlYAsdBc3CBMJcIUS2Bb3fO3t76.jpg,majlis-member-roster
257,20,Yoosuf Nasheed,ޔޫސުފް ނަޝީދު,Gan,ގަމު ދާއިރާ,PNC,71,https://majlis.gov.mv/storage/members/Ph5kA44nUAvC58XlxtiJlK4I6bXm8ZG1yC8H5MIO.jpg,majlis-member-roster
259,20,Abdul Raheem Abdulla,ޢަބްދުއްރަޙީމް ޢަބްދުﷲ,Fonadhoo,ފޮނަދޫ ދާއިރާ,PNC,72,https://majlis.gov.mv/storage/members/VGM68HOVfEFyoBVbd34PPC7gwZFIRmT9RczYFcwA.jpg,majlis-member-roster
260,20,Ahmed Shakir,އަޙްމަދު ޝާކިރު,Maavashu,މާވަށު ދާއިރާ,MDP,73,https://majlis.gov.mv/storage/members/26B5uZumMRhSWmOyl9DDUZk2vLY0Rctenk6ZgmkZ.jpg,majlis-member-roster
262,20,Azim Abdul Azeez,ޢާޒިމް ޢަބްދުލްޢަޒީޒް,Vilingili,ވިލިނގިލި ދާއިރާ,PNC,74,https://majlis.gov.mv/storage/members/dWFNwo9iGoG4j5GB9IBhFSQH1ClcKkbPwGANfQBx.jpg,majlis-member-roster
264,20,Mohamed Fazeel,މުޙައްމަދު ފަޟީލް,Dhaandhoo,ދާންދޫ ދާއިރާ,PNC,75,https://majlis.gov.mv/storage/members/4UfYo2q4y6dyl1RbPLhQiZevj41wGyvqFmL9w4sU.jpg,majlis-member-roster
266,20,Asadhulla Shihab,އަސަދުﷲ ޝިހާބް,Gemanafushi,ގެމަނަފުށި ދާއިރާ,PNC,76,https://majlis.gov.mv/storage/members/jmTTap6SJweXdMGjILNEXyA5rJceLwUsPXxwTMzV.jpg,majlis-member-roster
267,20,Ibrahim Didi,އިބްރާހީމްދީދީ,Kolamaafushi,ކޮލަމާފުށި ދާއިރާ,PNC,77,https://majlis.gov.mv/storage/members/hu7DiLgnNXGaisXyhjquqYN7JEYuNipRfog3oxBm.jpg,majlis-member-roster
265,20,Saudulla Hilmy,ސަޢުދުﷲ ޙިލްމީ,North Thinadhoo,ތިނަދޫ އުތުރު ދާއިރާ,PNC,78,https://majlis.gov.mv/storage/members/Ht7HmoKLdqjaCdWV6iUIil7yRZt7uiPW3tYd7gAs.jpg,majlis-member-roster
263,20,Mohamed Alsan Ahmed,މުޙައްމަދު އަލްސަން އަޙްމަދު,South Thinadhoo,ތިނަދޫ ދެކުނު ދާއިރާ,PNC,79,https://majlis.gov.mv/storage/members/XKszLZhvYx916LX07L0Q9Dc8tG89tUns7OU2if5j.jpg,majlis-member-roster
261,20,Mohamed Shameez,މުޙައްމަދު ޝަމީޒް,Madaveli,މަޑަވެލި ދާއިރާ,PNC,80,https://majlis.gov.mv/storage/members/ymt2LDIrcGChnYsMITZhS9jDNJM8IuhJ5UTgmIFC.jpg,majlis-member-roster
258,20,Ashraf Rasheed,އަޝްރަފް ރަޝީދު,Faresmaathodaa,ފަރެސްމާތޮޑާ ދާއިރާ,PNC,81,https://majlis.gov.mv/storage/members/Sdil1bgJf0nB0nsFg8DtNyKB9vqp0bXRe2qYBdQH.jpg,majlis-member-roster
256,20,Mohamed Ali,މުޙައްމަދު ޢަލީ,Gadhdhoo,ގައްދޫ ދާއިރާ,PNC,82,https://majlis.gov.mv/storage/members/iAZfTVkoKRfpm9MREQegUB583BWLQeIm0s6jU3NM.jpg,majlis-member-roster
252,20,Hamad Abdulla,ޙަމަދު ޢަބްދުﷲ,North Fuvahmulah,ފުވައްމުލަކު އުތުރު ދާއިރާ,PNC,83,https://majlis.gov.mv/storage/members/4l4nfb3yEHOziL8dBpKKvzCHI0KySHqo0THzlnXI.jpg,majlis-member-roster
249,20,Ali Fazad,ޢަލީ ފަޒާދު,Central Fuvahmulah,ފުވައްމުލަކު މެދު ދާއިރާ,PNC,84,https://majlis.gov.mv/storage/members/Nq99gcXSMmUD6bhmgkqFprLT41ODYvynRkC2JskQ.jpg,majlis-member-roster
247,20,Ibrahim Hussain,އިބްރާހީމް ޙުސައިން,South Fuvahmulah,ފުވައްމުލަކު ދެކުނު ދާއިރާ,PNC,85,https://majlis.gov.mv/storage/members/1bk8KQO2PkfUPPicrvxPhl01bjbXCutOoHWalvHi.jpg,majlis-member-roster
244,20,Mohamed Shahid,މުޙައްމަދު ޝާހިދު,Hulhudhoo,ހުޅުދޫ ދާއިރާ,PNC,86,https://majlis.gov.mv/storage/members/oczfSGpPuOp4SGhIAb8j7T1EYb4mCpeBXzsTKHS7.jpg,majlis-member-roster
242,20,Ismail Nizar,އިސްމާޢީލް ނިޒާރު,North Feydhoo,ފޭދޫ އުތުރު ދާއިރާ,PNC,87,https://majlis.gov.mv/storage/members/trXooLAyp31GEMo6OzWKr3duzsLlaMrCJv3wJxG3.jpg,majlis-member-roster
239,20,Ibrahim Didi,އިބްރާހީމްދީދީ,South Feydhoo,ފޭދޫ ދެކުނު ދާއިރާ,PNC,88,https://majlis.gov.mv/storage/members/nfkyWxILJinFhF7G0oEZJ0FEmAJ8YadKclwUGdZ9.jpg,majlis-member-roster
237,20,Ahmed Didi,އަޙްމަދުދީދީ,Maradhoo,މަރަދޫ ދާއިރާ,MDP,89,https://majlis.gov.mv/storage/members/CBGUsWPEUEbXWfVWnHRkRQiEInBQMRYbzktLrcQQ.jpg,majlis-member-roster
268,20,Abdulla Sodig,ޢަބްދުالله ޞާދިޤު,North Hithadhoo,ހިތަދޫ އުތުރު ދާއިރާ,MDP,90,https://majlis.gov.mv/storage/members/Ce8JC8dShv0xFtSCqJjSun451JQA9HwhqfptnwJw.jpg,majlis-member-roster
231,20,Ahmed Azaan Marzooq,އަޙްމަދު އަޒާން މަރުޒޫޤު,Central Hithadhoo,ހިތަދޫ މެދު ދާއިރާ,PNC,91,https://majlis.gov.mv/storage/members/qWe4pJV10K9uMKWBK7PiYiqfxohNrjSZxfV03SQo.jpg,majlis-member-roster
229,20,Ibrahim Nazil,އިބްރާހީމް ނާޒިލް,South Hithadhoo,ހިތަދޫ ދެކުނު ދާއިރާ,MDP,92,https://majlis.gov.mv/storage/members/AuqET4joR0k0pLAIr3fm57iboHcedGkP6H62u912.jpg,majlis-member-roster
226,20,Abdul Rahman,ޢަބްދުއްރަޙްމާން,Addu Meedhoo,އައްޑޫމީދޫ ދާއިރާ,IND,93,https://majlis.gov.mv/storage/members/QrSAHOyjySGGyj0QXjfMnrbFOVxhvThdLGQvATfh.jpg,majlis-member-roster
233,20,Mohamed Sinan,މުޙައްމަދު ސިނާން,North Hithadhoo,ހިތަދޫ އުތުރު ދާއިރާ,PNC,,https://majlis.gov.mv/storage/members/T3kVS5yDDQwPmSBy6TOj1gdSz7o0C4LsLdJkKynR.jpg,majlis-member-roster
